-1.000000	87100.000000	31600.000000	62100.000000	87100.000000
-0.960000	86504.055261	30943.817718	61797.093112	86504.055261
-0.920000	85585.614803	30174.489305	61272.779124	85585.614803
-0.880000	84368.118450	29305.327391	60542.673800	84368.118450
-0.840000	82875.975380	28349.618936	59623.002393	82875.975380
-0.800000	81134.222794	27320.469668	58530.372733	81134.222794
-0.760000	79168.217843	26230.669164	57281.572082	79168.217843
-0.720000	77003.361131	25092.575230	55893.386365	77003.361131
-0.680000	74664.850136	23918.016290	54382.440468	74664.850136
-0.640000	72177.460933	22718.210524	52765.058284	72177.460933
-0.600000	69565.356657	21503.700541	51057.141258	69565.356657
-0.560000	66851.921143	20284.302398	49274.064214	66851.921143
-0.520000	64059.616273	19069.067825	47430.587269	64059.616273
-0.480000	61209.861543	17866.258558	45540.782701	61209.861543
-0.440000	58322.934442	16683.331703	43617.975659	58322.934442
-0.400000	55417.890250	15526.935101	41674.697649	55417.890250
-0.360000	52512.499907	14402.911719	39722.651757	52512.499907
-0.320000	49623.204651	13316.312092	37772.688633	49623.204651
-0.280000	46765.086143	12271.413920	35834.792265	46765.086143
-0.240000	43951.850855	11271.747934	33918.074635	43951.850855
-0.200000	41195.827517	10320.129188	32030.778378	41195.827517
-0.160000	38507.976475	9418.692993	30180.286602	38507.976475
-0.120000	35897.909827	8568.934709	28373.139068	35897.909827
-0.080000	33373.921277	7771.752688	26615.053966	33373.921277
-0.040000	30943.024638	7027.493672	24910.954556	30943.024638
0.000000	28611.000000	6336.000000	23265.000000	28611.000000
0.040000	26382.446588	5696.658013	21680.619712	26382.446588
0.080000	24260.841372	5108.447089	20160.550638	24260.841372
0.120000	22248.602560	4569.988765	18706.876876	22248.602560
0.160000	20347.157096	4079.595461	17321.071107	20347.157096
0.200000	18557.011364	3635.318333	16004.037335	18557.011364
0.240000	16877.824321	3234.993854	14756.154483	16877.824321
0.280000	15308.482308	2876.288719	13577.320416	15308.482308
0.320000	13847.174854	2556.742755	12466.996009	13847.174854
0.360000	12491.470798	2273.809501	11424.248922	12491.470798
0.400000	11238.394109	2024.894218	10447.796759	11238.394109
0.440000	10084.498821	1807.389081	9536.049359	10084.498821
0.480000	9025.942525	1618.705366	8687.149973	9025.942525
0.520000	8058.557920	1456.302482	7899.015144	8058.557920
0.560000	7177.921937	1317.713726	7169.373128	7177.921937
0.600000	6379.422013	1200.568689	6495.800740	6379.422013
0.640000	5658.319116	1102.612270	5875.758550	5658.319116
0.680000	5009.807150	1021.720298	5306.624382	5009.807150
0.720000	4429.068444	955.911794	4785.725118	4429.068444
0.760000	3911.325021	903.357957	4310.366832	3911.325021
0.800000	3451.885412	862.387978	3877.863345	3451.885412
0.840000	3046.186809	831.491833	3485.563293	3046.186809
0.880000	2689.832392	809.320252	3130.875867	2689.832392
0.920000	2378.623685	794.682077	2811.295414	2378.623685
0.960000	2108.587872	786.539290	2524.425112	2108.587872
1.000000	1876.000000	784.000000	2268.000000	1876.000000
1.040000	1677.400061	786.309737	2039.909650	1677.400061
1.080000	1509.604978	792.841428	1838.220825	1509.604978
1.120000	1369.715545	803.084480	1661.200500	1369.715545
1.160000	1255.118434	816.633410	1507.339663	1255.118434
1.200000	1163.483389	833.176535	1375.378353	1163.483389
1.240000	1092.755798	852.485233	1264.332407	1092.755798
1.280000	1041.144839	874.404360	1173.522482	1041.144839
1.320000	1007.107466	898.844419	1102.605874	1007.107466
1.360000	989.328508	925.776136	1051.611784	989.328508
1.400000	986.697226	955.228119	1020.980644	986.697226
1.440000	998.280674	987.288320	1011.608191	998.280674
1.480000	1023.294276	1022.110070	1024.895027	1023.294276
1.520000	1061.070066	1059.923475	1062.802392	1061.070066
1.560000	1111.023052	1101.053008	1127.914974	1111.023052
1.600000	1172.616241	1145.942180	1223.511575	1172.616241
1.640000	1245.324864	1195.186189	1353.644506	1245.324864
1.680000	1328.600405	1249.573508	1523.228628	1328.600405
1.720000	1421.835057	1310.137394	1738.140977	1421.835057
1.760000	1524.327280	1378.218340	2005.331970	1524.327280
1.800000	1635.249162	1455.538545	2332.949207	1635.249162
1.840000	1753.616338	1544.289495	2730.474939	1753.616338
1.880000	1878.261235	1647.233795	3208.878293	1878.261235
1.920000	2007.810483	1767.822436	3780.783405	2007.810483
1.960000	2140.667335	1910.328704	4460.654621	2140.667335
2.000000	2275.000000	2080.000000	5265.000000	2275.000000
2.040000	2408.736829	2283.228840	6212.594352	2408.736829
2.080000	2539.569318	2527.744391	7324.723116	2539.569318
2.120000	2664.963947	2822.825895	8625.448401	2664.963947
2.160000	2782.183898	3179.539384	10141.898554	2782.183898
2.200000	2888.321751	3610.999153	11904.582666	2888.321751
2.240000	2980.344268	4132.655441	13947.731454	2980.344268
2.280000	3055.150443	4762.609870	16309.665999	3055.150443
2.320000	3109.644006	5521.960184	19033.195865	3109.644006
2.360000	3140.821641	6435.175884	22166.048152	3140.821641
2.400000	3145.878167	7530.506404	25761.329073	3145.878167
2.440000	3122.330031	8840.423495	29878.019696	3122.330031
2.480000	3068.158437	10402.099522	34581.507524	3068.158437
2.520000	2981.973523	12257.923432	39944.155606	2981.973523
2.560000	2863.201006	14456.056178	46045.910948	2863.201006
2.600000	2712.292772	17051.027415	52974.953994	2712.292772
2.640000	2530.962903	20104.375344	60828.391002	2530.962903
2.680000	2322.450702	23685.331599	69712.991185	2322.450702
2.720000	2091.812283	27871.553107	79745.970505	2091.812283
2.760000	1846.242362	32749.902919	91055.824068	1846.242362
2.800000	1595.427889	38417.282007	103783.209085	1595.427889
