63    	0.022617	0.346662	0.732394	0.034283	-0.038788	-0.117981	0.979186	0.014825
64    	0.015817	0.262025	0.772987	-0.023297	0.034233	-0.068053	0.993712	0.015169
65    	0.020237	0.350418	0.683445	0.019250	0.020731	-0.070436	1.023644	0.015769
66    	0.016479	0.230043	0.521641	0.014905	-0.003568	0.241294	1.020794	0.016304
67    	0.015361	0.247401	0.491990	-0.008786	0.009305	0.240256	0.995526	0.016350
68    	0.024677	0.274298	0.466058	0.026525	0.018653	0.181920	0.992130	0.016935
69    	0.012864	0.247034	0.540916	0.009368	-0.000923	0.196347	1.005606	0.017299
70    	0.020756	0.320696	0.577579	0.031223	0.005648	0.053233	1.009136	0.017947
71    	0.011467	0.226885	0.428234	0.004343	0.001740	0.333497	1.006166	0.018098
72    	0.014815	0.185451	0.516644	0.014174	0.031588	0.237051	0.999724	0.018496
73    	0.016590	0.267323	0.515750	0.011881	-0.022710	0.230469	1.019304	0.019171
74    	0.016474	0.252538	0.473141	0.017975	-0.001909	0.245115	1.003334	0.019866
75    	0.015932	0.294967	0.482431	-0.002763	0.010249	0.224231	1.025048	0.020229
76    	0.019345	0.295893	0.448993	-0.007940	0.006968	0.227555	0.990813	0.020897
77    	0.024197	0.392699	0.742685	-0.014328	-0.016253	-0.135101	0.993899	0.020805
78    	0.020649	0.271243	0.450537	0.001967	-0.012037	0.260675	0.993034	0.020915
79    	0.021626	0.315889	0.572415	-0.035026	0.003858	0.125564	1.004327	0.021462
80    	0.017924	0.312841	0.696917	-0.003114	-0.046799	0.021271	0.999039	0.021797
81    	0.021940	0.271240	0.442022	-0.018771	0.026067	0.266497	1.008994	0.022199
82    	0.020614	0.269249	0.631350	-0.014058	-0.009987	0.113880	1.011047	0.022705
83    	0.024085	0.395855	0.628342	-0.004516	0.029170	-0.051665	1.021273	0.023207
84    	0.011593	0.260778	0.418992	0.003189	0.019526	0.281780	0.995859	0.023543
85    	0.019493	0.250385	0.393120	0.002350	-0.017019	0.367612	1.015940	0.024054
86    	0.016568	0.241153	0.567288	0.011316	-0.017985	0.187712	1.006051	0.024271
87    	0.026767	0.347454	0.677899	0.014623	-0.035300	-0.026582	1.004861	0.024191
88    	0.019556	0.204116	0.499621	0.008328	-0.011452	0.296438	1.016607	0.024455
89    	0.022797	0.225789	0.644550	-0.009637	-0.017437	0.125013	0.991075	0.024937
90    	0.015744	0.234111	0.684559	0.007407	0.000674	0.056876	0.999371	0.025333
91    	0.018713	0.232234	0.456939	0.001369	0.003357	0.283781	0.996392	0.025859
92    	0.016877	0.211999	0.594623	-0.003843	0.012261	0.152228	0.984145	0.026339
93    	0.016095	0.191581	0.520762	-0.017241	0.003920	0.285783	1.000899	0.026862
94    	0.014096	0.230185	0.538128	-0.020329	0.000406	0.230774	0.993259	0.027462
95    	0.021382	0.279356	0.696067	0.000121	-0.006705	0.028403	1.018623	0.027881
96    	0.014856	0.250634	0.584894	0.002837	0.005760	0.131742	0.990722	0.028424
97    	0.016234	0.284478	0.635887	-0.029067	0.025699	0.053237	0.986468	0.028919
98    	0.018413	0.299145	0.646144	0.009779	-0.014341	0.024694	0.983833	0.029517
99    	0.016919	0.377138	0.606962	0.005602	-0.001179	-0.001462	1.003979	0.030199
100    	0.017590	0.186837	0.527453	0.022703	-0.004669	0.255537	1.005451	0.050301
101    	0.016973	0.293021	0.558740	-0.017529	0.051736	0.094652	0.997594	0.037723
102    	0.018733	0.243414	0.519335	-0.005974	0.016887	0.197945	0.990341	0.034165
103    	0.016168	0.249939	0.600113	-0.000883	0.017038	0.114745	0.997120	0.034211
104    	0.013030	0.217885	0.494298	0.005476	0.011360	0.250754	0.992803	0.034967
105    	0.011228	0.189151	0.434183	0.009052	0.012364	0.328891	0.984868	0.036374
106    	0.018495	0.209871	0.542405	-0.001017	0.022494	0.215284	1.007532	0.036273
107    	0.019471	0.256644	0.648077	-0.017057	0.000141	0.073351	0.980627	0.036426
108    	0.013739	0.247594	0.581910	-0.021860	-0.003838	0.176971	0.994515	0.037124
109    	0.027742	0.367924	0.702228	0.013578	-0.042657	-0.050562	1.018254	0.037604
110    	0.019676	0.239729	0.543551	0.008628	0.010126	0.179154	1.000865	0.037692
111    	0.016199	0.228022	0.570362	0.001069	0.005893	0.178958	1.000503	0.037850
112    	0.015666	0.251518	0.546804	0.008305	-0.009884	0.206442	1.018852	0.038536
113    	0.015979	0.188100	0.485348	0.014825	-0.013880	0.314958	1.005331	0.039494
114    	0.012430	0.202301	0.423656	0.028454	0.015509	0.317971	1.000322	0.040091
115    	0.024835	0.288315	0.736041	0.011603	0.001477	-0.061333	1.000939	0.041760
116    	0.017370	0.270046	0.601965	-0.008632	0.014555	0.095404	0.990708	0.043034
117    	0.015853	0.245980	0.609025	-0.001191	-0.020678	0.159036	1.008026	0.043360
118    	0.017221	0.317214	0.698134	0.027187	-0.025663	-0.046651	0.987443	0.044520
119    	0.022459	0.262457	0.596407	-0.019607	-0.010891	0.144762	0.995586	0.044465
120    	0.013934	0.165655	0.475979	0.008623	0.036558	0.285669	0.986418	0.044965
121    	0.010114	0.267945	0.469934	0.007933	0.004555	0.229742	0.990223	0.045318
122    	0.013753	0.211607	0.518729	0.002746	0.002551	0.253611	1.002996	0.045420
123    	0.014460	0.189923	0.577557	0.002153	-0.035673	0.250094	0.998514	0.045561
124    	0.016550	0.235897	0.577679	0.012001	0.015130	0.144899	1.002155	0.045972
125    	0.018984	0.320713	0.552675	-0.000298	-0.039239	0.152954	1.005787	0.046311
126    	0.020285	0.306670	0.638476	-0.034772	-0.022520	0.090362	0.998501	0.047003
127    	0.023766	0.266852	0.662176	-0.010967	-0.007250	0.053934	0.988512	0.047311
128    	0.020095	0.284315	0.546464	-0.004465	-0.003538	0.171221	1.014092	0.048408
129    	0.021166	0.255578	0.640602	0.002019	0.020378	0.046335	0.986079	0.048124
130    	0.019319	0.333988	0.513072	-0.027602	-0.006121	0.176647	1.009303	0.048755
131    	0.017665	0.208260	0.498134	-0.001007	-0.017062	0.290271	0.996262	0.048768
132    	0.014282	0.219763	0.543102	-0.004606	-0.008182	0.244804	1.009164	0.050552
133    	0.013164	0.250708	0.479968	0.000565	-0.007307	0.260500	0.997597	0.051496
134    	0.018912	0.310214	0.536460	0.017552	0.005023	0.107587	0.995749	0.051455
135    	0.015013	0.297623	0.547768	-0.014184	-0.011901	0.156528	0.990848	0.051825
136    	0.016435	0.259101	0.502721	-0.005305	0.000603	0.243926	1.017480	0.053168
137    	0.016901	0.269211	0.612262	0.016488	-0.010575	0.087708	0.991995	0.053236
138    	0.014972	0.261162	0.551284	0.011338	0.000972	0.151951	0.991678	0.054080
139    	0.022582	0.332092	0.554088	-0.003711	0.008711	0.093403	1.007165	0.054609
140    	0.023309	0.296771	0.642650	0.001161	0.001827	0.041788	1.007505	0.056789
141    	0.019777	0.236284	0.657780	0.001280	-0.004262	0.090981	1.001839	0.056152
142    	0.022340	0.312503	0.579240	0.003129	-0.024572	0.102731	0.995370	0.058485
143    	0.016159	0.248809	0.590992	-0.000092	-0.014060	0.153830	0.995638	0.059520
144    	0.011699	0.242106	0.508361	0.011038	-0.006509	0.243341	1.010035	0.060136
145    	0.017037	0.233613	0.505699	0.006962	-0.001933	0.248272	1.009651	0.059045
146    	0.018314	0.251801	0.549659	0.007621	0.032305	0.142827	1.002527	0.060256
147    	0.017207	0.271770	0.511607	-0.018233	-0.003759	0.232576	1.011169	0.060534
148    	0.015182	0.237598	0.522062	0.011497	0.022444	0.181090	0.989873	0.061133
149    	0.016950	0.245751	0.512478	0.009456	0.030257	0.173849	0.988741	0.061767
150    	0.020463	0.233155	0.570227	-0.000925	0.002360	0.177054	1.002334	0.062524
151    	0.017099	0.272706	0.463605	-0.000034	0.012975	0.208462	0.974813	0.063427
152    	0.012924	0.204389	0.483791	0.003398	0.018853	0.265236	0.988592	0.064188
153    	0.016484	0.257702	0.463496	0.010754	-0.003080	0.243804	0.989159	0.065024
154    	0.019801	0.257005	0.601147	0.015387	-0.034402	0.140102	0.999040	0.065762
155    	0.015781	0.295969	0.454041	-0.009210	0.009639	0.227108	0.993327	0.066282
156    	0.016378	0.263509	0.538668	0.007333	0.012057	0.139816	0.977762	0.067063
157    	0.015972	0.213887	0.526566	-0.014022	-0.021555	0.264940	0.985788	0.067661
158    	0.014986	0.230464	0.528777	0.002724	0.007141	0.216216	1.000307	0.070631
159    	0.022736	0.241166	0.722589	-0.000382	-0.015694	0.049742	1.020156	0.070534
160    	0.013493	0.221410	0.465152	0.005456	-0.009077	0.301849	0.998283	0.070224
161    	0.017568	0.267441	0.556980	-0.007870	0.010441	0.163250	1.007811	0.070881
162    	0.017280	0.215947	0.475663	0.007843	0.004339	0.286004	1.007076	0.072303
163    	0.016373	0.205346	0.527480	-0.001127	-0.001785	0.257984	1.004271	0.072695
164    	0.013838	0.232435	0.463992	0.005052	-0.001375	0.279737	0.993679	0.073356
165    	0.017629	0.250139	0.654703	-0.004712	0.006311	0.092434	1.016504	0.073932
166    	0.017581	0.256231	0.507744	0.005035	-0.011008	0.233742	1.009325	0.074919
167    	0.014576	0.240081	0.458859	0.015562	0.004416	0.264182	0.997676	0.075798
168    	0.012070	0.215619	0.592423	0.002133	-0.014324	0.189937	0.997857	0.076764
169    	0.015353	0.245682	0.561950	0.000570	0.019517	0.152488	0.995561	0.077460
170    	0.015798	0.256745	0.550219	0.007595	0.006077	0.156366	0.992799	0.078206
171    	0.018027	0.279940	0.477113	-0.012027	-0.028834	0.272948	1.007167	0.078926
172    	0.016360	0.259473	0.539723	-0.008572	-0.025168	0.221351	1.003168	0.079905
173    	0.017350	0.328461	0.554005	0.008368	0.004922	0.108255	1.021360	0.080738
174    	0.017270	0.256041	0.623390	-0.002672	-0.000792	0.118896	1.012133	0.081821
175    	0.019126	0.218192	0.523420	0.001676	0.012441	0.235268	1.010123	0.083240
176    	0.015315	0.236229	0.631768	-0.014127	-0.001422	0.130257	0.998019	0.083559
177    	0.022115	0.307640	0.670054	-0.006556	0.017866	0.007669	1.018788	0.085324
178    	0.017359	0.271001	0.592192	-0.008449	0.003819	0.127867	1.003789	0.085589
179    	0.018990	0.247330	0.640035	-0.009628	-0.014225	0.133541	1.016043	0.086264
180    	0.017159	0.225278	0.614004	0.003827	0.007128	0.130505	0.997900	0.087344
181    	0.014363	0.222789	0.496847	-0.002308	0.008834	0.264727	1.005253	0.088049
182    	0.014255	0.225670	0.479510	0.001718	0.016853	0.272435	1.010440	0.088834
183    	0.015383	0.216152	0.477036	-0.002821	0.001699	0.293584	1.001031	0.089847
184    	0.022236	0.273548	0.502807	-0.013494	-0.014992	0.251060	1.021166	0.090800
185    	0.015805	0.249403	0.508926	0.003451	0.032129	0.197509	1.007223	0.091826
186    	0.018285	0.335129	0.483403	0.006278	-0.006366	0.171863	1.008592	0.092658
187    	0.023559	0.272263	0.569523	0.013287	-0.016953	0.115655	0.977335	0.093444
188    	0.014915	0.213365	0.521210	-0.008367	0.000433	0.257600	0.999156	0.094782
189    	0.016847	0.242584	0.617428	-0.004101	0.031937	0.085235	0.989929	0.095319
190    	0.019063	0.216021	0.529715	-0.005935	-0.009835	0.247669	0.996697	0.096453
191    	0.023182	0.245055	0.716576	0.002525	0.011380	0.013062	1.011780	0.097300
192    	0.015907	0.248779	0.493365	0.009978	-0.000712	0.233756	1.001071	0.098167
193    	0.021239	0.362360	0.542323	0.013914	0.021468	0.045933	1.007237	0.099277
194    	0.018510	0.238180	0.506556	0.002460	0.009121	0.215495	0.990322	0.100358
195    	0.016681	0.270545	0.514958	-0.008408	-0.018178	0.228755	1.004352	0.101400
196    	0.013586	0.190751	0.523254	0.006427	-0.014002	0.286005	1.006021	0.101983
197    	0.020305	0.229528	0.505695	0.007290	0.006407	0.226014	0.995240	0.102908
198    	0.021376	0.265793	0.654924	0.000237	-0.018778	0.072659	0.996211	0.103853
199    	0.015149	0.233895	0.504654	-0.004594	0.001939	0.251196	1.002239	0.104277
200    	0.015946	0.266534	0.592811	-0.016178	-0.010406	0.149576	0.998283	0.132411
201    	0.016838	0.249485	0.576678	-0.002927	0.001905	0.168620	1.010600	0.111862
202    	0.017441	0.241709	0.551485	0.001537	0.011266	0.168498	0.991937	0.112990
203    	0.014549	0.229260	0.537471	-0.000509	-0.011675	0.225412	0.994509	0.113924
204    	0.017015	0.252678	0.508514	0.007607	0.012441	0.199401	0.997656	0.115164
205    	0.015935	0.243249	0.528397	0.004344	-0.014363	0.234364	1.011926	0.116266
206    	0.016155	0.271521	0.612920	-0.027826	-0.013626	0.131945	0.991090	0.117377
207    	0.021156	0.269935	0.648509	0.000790	-0.010957	0.075580	1.005013	0.117784
208    	0.018431	0.255484	0.523665	-0.002015	-0.019888	0.217444	0.993121	0.115259
209    	0.016561	0.244834	0.571314	-0.008078	-0.004868	0.182643	1.002406	0.115762
210    	0.013760	0.252431	0.496148	0.006440	0.011821	0.216214	0.996814	0.116806
211    	0.023728	0.300377	0.696184	-0.003574	0.014539	-0.022054	1.009200	0.117681
212    	0.013074	0.239729	0.577265	-0.007157	0.008805	0.164423	0.996139	0.118661
213    	0.016881	0.292391	0.579725	-0.017842	-0.009696	0.143698	1.005156	0.120010
214    	0.014911	0.231116	0.615926	0.001771	-0.002876	0.135825	0.996673	0.121055
215    	0.015540	0.172489	0.574068	0.018370	-0.000689	0.234352	1.014129	0.122080
216    	0.018725	0.284918	0.622173	-0.002880	-0.007956	0.082123	0.997103	0.122850
217    	0.018101	0.251715	0.563591	0.002988	0.014910	0.154244	1.005549	0.123809
218    	0.011622	0.201475	0.440242	-0.001054	0.014204	0.326328	0.992818	0.125190
219    	0.015831	0.241528	0.572372	0.004877	0.006327	0.168167	1.009103	0.126112
220    	0.019178	0.241155	0.611754	-0.004414	0.009741	0.127665	1.005079	0.126874
221    	0.018293	0.288780	0.596514	-0.012055	0.003647	0.106316	1.001494	0.127864
222    	0.016637	0.212304	0.557594	0.007597	-0.001357	0.206973	0.999749	0.128810
223    	0.016758	0.277661	0.562634	-0.004325	-0.008707	0.157771	1.001792	0.130223
224    	0.020396	0.272783	0.642559	-0.000420	0.002963	0.073572	1.011852	0.131409
225    	0.014990	0.247398	0.519980	-0.006309	-0.012829	0.235104	0.998333	0.132386
226    	0.015554	0.233233	0.496700	0.015282	0.000717	0.248150	1.009637	0.133390
227    	0.018533	0.275145	0.624771	0.006760	0.003724	0.078481	1.007414	0.134828
228    	0.018089	0.291144	0.566390	0.019556	-0.004006	0.108857	1.000029	0.136058
229    	0.017602	0.304480	0.531890	-0.014060	-0.000515	0.170339	1.009736	0.137119
230    	0.016720	0.238916	0.499129	0.010379	0.021204	0.212616	0.998965	0.138288
231    	0.021049	0.298835	0.533299	-0.011528	-0.001432	0.151804	0.992027	0.139561
232    	0.015092	0.182790	0.589455	-0.000550	-0.006516	0.211328	0.991599	0.140240
233    	0.023401	0.324313	0.672831	-0.002992	0.031511	-0.062398	0.986666	0.141230
234    	0.015987	0.298491	0.578252	-0.012988	0.003869	0.115282	0.998893	0.142849
235    	0.014007	0.271124	0.480891	-0.011807	-0.003518	0.253647	1.004344	0.144170
236    	0.014544	0.236829	0.475365	-0.003120	0.002220	0.261981	0.987820	0.145297
237    	0.018866	0.254207	0.560615	0.006075	-0.014634	0.187887	1.013017	0.146209
238    	0.014633	0.237833	0.532215	0.010213	0.001406	0.207738	1.004039	0.149528
239    	0.016977	0.237905	0.573451	-0.009265	-0.006484	0.195039	1.007623	0.148656
240    	0.017291	0.256746	0.550565	-0.001428	0.031181	0.144061	0.998415	0.149472
241    	0.021962	0.363473	0.682773	-0.003578	-0.038830	-0.016489	1.009311	0.150454
242    	0.019187	0.222002	0.544076	0.004938	-0.032774	0.231816	0.989245	0.151986
243    	0.017659	0.296988	0.599461	0.012653	0.011524	0.054117	0.992402	0.153276
244    	0.020898	0.268248	0.601547	0.012008	-0.029371	0.112460	0.985790	0.154609
245    	0.016373	0.210757	0.568986	0.010340	0.015552	0.183581	1.005589	0.155084
246    	0.016524	0.309194	0.521162	-0.007051	-0.006196	0.158173	0.991807	0.157424
247    	0.020551	0.266933	0.568819	0.006546	-0.010008	0.151130	1.003971	0.157783
248    	0.018391	0.252902	0.561721	-0.002605	0.004820	0.172558	1.007788	0.158877
249    	0.019031	0.261546	0.546526	-0.001289	-0.013167	0.194945	1.007591	0.160405
250    	0.018040	0.337602	0.626251	-0.004270	0.001914	0.031473	1.011011	0.161747
251    	0.016208	0.246357	0.516799	-0.003948	-0.016691	0.231984	0.990710	0.162728
252    	0.017573	0.266821	0.562190	-0.002317	0.000293	0.152224	0.996785	0.164113
253    	0.015968	0.195888	0.475630	-0.010021	-0.006419	0.333647	1.004693	0.164961
254    	0.017163	0.221687	0.557917	0.002352	-0.014553	0.208359	0.992924	0.166135
255    	0.020811	0.345684	0.647845	-0.007755	0.017844	-0.029947	0.994482	0.167608
256    	0.019929	0.244122	0.596262	0.007432	-0.010516	0.141733	0.998962	0.168215
257    	0.019115	0.329272	0.597047	0.007137	-0.009686	0.060896	1.003782	0.169804
258    	0.016432	0.244822	0.570259	-0.000348	0.009751	0.149262	0.990177	0.171131
259    	0.021506	0.286629	0.597491	-0.007283	0.004339	0.098904	1.001585	0.172101
260    	0.016394	0.272523	0.545519	-0.002395	-0.013223	0.185767	1.004585	0.173532
261    	0.019417	0.290611	0.571367	0.013253	0.014028	0.088718	0.997394	0.174557
262    	0.020802	0.285450	0.688670	-0.000178	-0.029232	0.029449	0.994960	0.176081
263    	0.015363	0.239884	0.449654	0.018485	0.000335	0.275296	0.999017	0.177499
264    	0.016960	0.248577	0.579089	-0.007101	-0.000986	0.158539	0.995077	0.178640
265    	0.015934	0.234019	0.628388	0.010820	-0.011609	0.120542	0.998093	0.179804
266    	0.016541	0.225463	0.533385	-0.002934	0.013757	0.213528	0.999740	0.181160
267    	0.017916	0.279614	0.565924	-0.004662	-0.007243	0.155324	1.006873	0.182462
268    	0.018621	0.244582	0.608096	-0.013317	-0.008983	0.152084	1.001082	0.183602
269    	0.018655	0.242009	0.546816	0.002405	-0.013901	0.187365	0.983350	0.185257
270    	0.016508	0.251298	0.529133	0.010587	0.023235	0.158091	0.988851	0.185869
271    	0.015916	0.234537	0.503075	-0.005456	0.000099	0.261454	1.009626	0.187459
272    	0.019640	0.280306	0.522973	-0.013030	0.019517	0.167973	0.997379	0.188956
273    	0.013484	0.196522	0.507841	0.002027	0.014479	0.265613	0.999967	0.190401
274    	0.014928	0.241742	0.558065	0.014985	-0.013845	0.177103	0.992978	0.191160
275    	0.016266	0.201897	0.478158	-0.008680	0.002320	0.316233	1.006195	0.192802
276    	0.014669	0.233257	0.520805	0.004369	0.000143	0.221196	0.994438	0.193885
277    	0.017523	0.264579	0.526900	-0.002465	0.000160	0.192893	0.999589	0.194994
278    	0.013860	0.222260	0.505557	-0.002637	0.006249	0.250885	0.996173	0.196763
279    	0.019224	0.208136	0.577150	-0.017036	-0.001955	0.212243	0.997762	0.197862
280    	0.018545	0.230448	0.482901	-0.000614	0.019859	0.256022	1.007160	0.198816
281    	0.015213	0.248744	0.537377	-0.009457	0.009133	0.201339	1.002350	0.200559
282    	0.013338	0.196828	0.523572	0.009298	-0.004328	0.269374	1.008081	0.201891
283    	0.020935	0.289567	0.555700	-0.003402	-0.004069	0.143602	1.002333	0.203407
284    	0.016643	0.208006	0.550106	-0.001513	0.002345	0.236718	1.012305	0.204534
285    	0.016853	0.284466	0.530618	-0.005188	-0.015117	0.204252	1.015884	0.206318
286    	0.019311	0.245283	0.575089	0.004537	-0.016061	0.182464	1.010622	0.207211
287    	0.019106	0.279976	0.589803	-0.003097	0.013000	0.096744	0.995532	0.208931
288    	0.019681	0.204065	0.497954	-0.000014	0.010840	0.263304	0.995830	0.210356
289    	0.017022	0.243164	0.506624	-0.008411	0.009902	0.228887	0.997188	0.211606
290    	0.015439	0.242811	0.494570	-0.002243	-0.000517	0.243533	0.993592	0.213241
291    	0.015280	0.259922	0.549784	-0.005095	0.010876	0.163156	0.993923	0.214076
292    	0.017227	0.253380	0.500455	0.011451	0.007732	0.203549	0.993793	0.216169
293    	0.021546	0.278095	0.599000	-0.009988	0.002273	0.121298	1.012225	0.217016
294    	0.016694	0.264402	0.575335	0.009519	0.019392	0.121054	1.006396	0.220142
295    	0.019714	0.248828	0.584356	-0.004650	0.004392	0.154941	1.007581	0.219968
296    	0.019223	0.231670	0.520436	-0.011750	0.000196	0.246152	1.005927	0.221365
297    	0.013767	0.219004	0.456132	0.003357	0.011520	0.298800	1.002580	0.223287
298    	0.016963	0.232699	0.472521	0.002294	0.017402	0.267486	1.009364	0.224140
299    	0.016665	0.249698	0.527704	-0.001837	0.008442	0.206883	1.007555	0.226191
300    	0.014389	0.232941	0.469779	0.000498	0.011872	0.261378	0.990858	0.226921
301    	0.018948	0.274610	0.553922	0.000947	0.015088	0.127128	0.990643	0.228752
302    	0.018528	0.261239	0.625162	-0.003299	0.015610	0.084668	1.001908	0.235256
303    	0.018306	0.281549	0.596568	0.008288	0.014754	0.083048	1.002514	0.243059
304    	0.016521	0.223734	0.481148	0.007261	0.017434	0.258473	1.004571	0.242847
305    	0.019330	0.229920	0.543688	-0.000369	-0.008298	0.201515	0.985785	0.244700
306    	0.016662	0.239845	0.641451	-0.008745	0.003251	0.105576	0.998039	0.240503
307    	0.015014	0.286850	0.464002	-0.002739	0.002765	0.240867	1.006760	0.238958
308    	0.016545	0.309079	0.606421	-0.013811	0.005970	0.072559	0.996763	0.238458
309    	0.016128	0.252278	0.506759	-0.002054	-0.006636	0.235522	1.001996	0.246852
310    	0.015658	0.299106	0.480807	0.004699	0.007728	0.186149	0.994147	0.263259
311    	0.016571	0.293307	0.594269	0.010356	0.006239	0.084655	1.005397	0.251646
312    	0.015346	0.242459	0.487678	0.005780	-0.004718	0.254617	1.001161	0.245992
313    	0.015538	0.222224	0.600426	0.008422	0.014931	0.131829	0.993369	0.246498
314    	0.016317	0.254056	0.505544	0.001300	-0.005381	0.221630	0.993466	0.248748
315    	0.017704	0.258905	0.597783	-0.005896	-0.017397	0.151129	1.002228	0.249947
316    	0.017743	0.273720	0.526138	-0.002735	0.007499	0.177830	1.000194	0.251414
317    	0.015271	0.278293	0.562265	-0.000498	-0.011070	0.159265	1.003526	0.253418
318    	0.024380	0.283714	0.616593	-0.020134	-0.013428	0.116616	1.007741	0.254388
